user_region,friend_region,scaled_sci,origin_area,origin_ec,origin_bias,origin_population,origin_clustering,origin_support_ratio,origin_volunteering,origin_civic_orgs,destination_area,destination_ec,destination_bias,destination_population,destination_clustering,destination_support_ratio,destination_volunteering,destination_civic_orgs,log_sci,tie_type
11214,11220,312366,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,Brooklyn,0.60855001,0.49384001,95643,0.077079996,0.82143003,0.041839998,0.0056500002,12.6519340575652,Brooklyn-Brooklyn
11214,11221,54455,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,Brooklyn,0.75072998,0.48818001,83835,0.077660002,0.73904997,0.071910001,0.0048500001,10.9051483151278,Brooklyn-Brooklyn
11214,11222,45646,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,Brooklyn,1.10111,0.24015,36492,0.075759999,0.67514002,0.080239996,0.00538,10.7286931664485,Brooklyn-Brooklyn
11214,11223,609481,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,Brooklyn,0.82950997,0.23672999,81789,0.097560003,0.91034001,0.037160002,0.0057600001,13.3203646950638,Brooklyn-Brooklyn
11214,11224,392163,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,Brooklyn,0.77038002,0.32268,46707,0.075709999,0.94862002,0.032559998,0.0054500001,12.8794353986283,Brooklyn-Brooklyn
11214,11225,55466,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,Brooklyn,0.87625003,0.37074,58882,0.07824,0.77099001,0.088009998,0.00997,10.9235435282985,Brooklyn-Brooklyn
11214,11226,90550,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,Brooklyn,0.75531,0.31290001,100277,0.072329998,0.82736999,0.066229999,0.00391,11.4136685068729,Brooklyn-Brooklyn
11214,11228,842716,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,Brooklyn,0.91706002,0.0029500001,44994,0.081720002,0.87285,0.050670002,0.0072400002,13.6443864748096,Brooklyn-Brooklyn
11214,11229,393132,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,Brooklyn,0.92666,0.16892,83615,0.088940002,0.90487999,0.043930002,0.00397,12.8819032559913,Brooklyn-Brooklyn
11214,11230,301444,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,Brooklyn,0.88208002,0.23476,89075,0.092660002,0.85626,0.059220001,0.0087799998,12.6163428572814,Brooklyn-Brooklyn
11214,11231,91593,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,Brooklyn,0.79536998,0.53599,37845,0.07158,0.83582002,0.089230001,0.0096199997,11.4251210463335,Brooklyn-Brooklyn
11214,11232,238838,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,Brooklyn,0.62026,0.54479003,27602,0.071610004,0.66487998,0.063560002,0.01567,12.3835449637488,Brooklyn-Brooklyn
11214,11233,55127,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,Brooklyn,0.74489999,0.34343001,76819,0.069009997,0.81471002,0.04851,0.0057199998,10.917413033037,Brooklyn-Brooklyn
11214,11234,220019,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,Brooklyn,0.8951,0.06095,95666,0.080169998,0.90807998,0.038860001,0.0076000001,12.3014737302934,Brooklyn-Brooklyn
11214,11235,399676,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,Brooklyn,0.94300997,0.18359999,78128,0.082489997,0.91005999,0.043340001,0.0074200002,12.8984119998864,Brooklyn-Brooklyn
11214,11236,68423,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,Brooklyn,0.75795001,0.00136,100331,0.074110001,0.88485998,0.02307,0.0054199998,11.1334789192606,Brooklyn-Brooklyn
11214,11237,64558,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,Brooklyn,0.65065002,0.61839002,49310,0.081160001,0.72342002,0.067160003,0.0021899999,11.0753348133567,Brooklyn-Brooklyn
11214,11238,52020,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,Brooklyn,0.90987003,0.50184,54540,0.07254,0.61817998,0.11198,0.0025599999,10.8594027621935,Brooklyn-Brooklyn
11215,10026,206493,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Harlem,0.74800003,0.39761999,39363,0.071170002,0.79121,0.070969999,0.0092099998,12.238026635271,Brooklyn-Harlem
11215,10027,165822,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Harlem,0.78485,0.38608,64548,0.076480001,0.80201,0.077590004,0.021989999,12.0186762334134,Brooklyn-Harlem
11215,10029,103940,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Harlem,0.88010001,0.43557999,79597,0.073399998,0.87133002,0.0473,0.0057399999,11.5515787094513,Brooklyn-Harlem
11215,10030,131162,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Harlem,0.67477,0.33116999,29882,0.070330001,0.82393998,0.053180002,0.016349999,11.7841961035241,Brooklyn-Harlem
11215,10031,160444,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Harlem,0.74668002,0.31459999,60254,0.071039997,0.78671998,0.069849998,0.00654,11.9857064836966,Brooklyn-Harlem
11215,10035,99728,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Harlem,0.72060001,0.39825001,35743,0.068190001,0.82261997,0.046080001,0.01853,11.5102117862725,Brooklyn-Harlem
11215,10037,119092,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Harlem,0.77882999,0.41824001,21139,0.067309998,0.81145,0.053289998,0.00019000001,11.6876599794767,Brooklyn-Harlem
11215,10039,96511,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Harlem,0.70666999,0.23648,27726,0.067460001,0.84428,0.03661,0.00060999999,11.4774226319276,Brooklyn-Harlem
11215,11201,421717,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.88002002,0.52332997,62823,0.076760001,0.61378002,0.07147,0.02798,12.9520921231965,Brooklyn-Brooklyn
11215,11203,146177,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.77604002,0.059870001,75451,0.074940003,0.83911997,0.03118,0.0084499996,11.8925803361786,Brooklyn-Brooklyn
11215,11205,282184,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.78127998,0.58508003,46064,0.074409999,0.76064998,0.079410002,0.0093599996,12.5503181631965,Brooklyn-Brooklyn
11215,11206,183052,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.73448998,0.51674002,88349,0.077950001,0.80877,0.063639998,0.0036200001,12.1175310073789,Brooklyn-Brooklyn
11215,11207,92677,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.71780998,0.39201,91972,0.067570001,0.84707999,0.030169999,0.0044300002,11.4368863986846,Brooklyn-Brooklyn
11215,11208,61571,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.66650999,0.17115,98660,0.07282,0.84635001,0.021910001,0.0050900001,11.02796250073,Brooklyn-Brooklyn
11215,11209,308579,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.96572,0.15273,67809,0.07705,0.8757,0.0814,0.0070799999,12.639736407997,Brooklyn-Brooklyn
11215,11210,124050,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.82625002,0.095210001,67040,0.077760004,0.82954001,0.040259998,0.01037,11.7284480503531,Brooklyn-Brooklyn
11215,11211,327339,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.95236999,0.43825999,102624,0.079460002,0.71789998,0.068659998,0.00367,12.6987546650599,Brooklyn-Brooklyn
11215,11212,92111,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.70480001,0.30224001,76527,0.068539999,0.90121001,0.018130001,0.00242,11.4307605069156,Brooklyn-Brooklyn
11215,11213,177942,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.78153998,0.2911,66295,0.076619998,0.85219997,0.061889999,0.0078600002,12.0892185532722,Brooklyn-Brooklyn
11215,11214,100373,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,11.5166584885593,Brooklyn-Brooklyn
11215,11215,1316956,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,14.0908343302304,Brooklyn-Brooklyn
11215,11216,329671,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,12.7058534997634,Brooklyn-Brooklyn
11215,11217,596733,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.83971,0.52686,41407,0.071249999,0.61962998,0.095579997,0.0091800001,13.2992267319439,Brooklyn-Brooklyn
11215,11218,413922,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.75493002,0.53125,74508,0.079020001,0.81849003,0.087789997,0.00346,12.9334352451709,Brooklyn-Brooklyn
11215,11219,111394,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.70204002,0.35536999,90036,0.085479997,0.72267002,0.03579,0.0057199998,11.6208377221646,Brooklyn-Brooklyn
11215,11220,180726,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.60855001,0.49384001,95643,0.077079996,0.82143003,0.041839998,0.0056500002,12.1047428843448,Brooklyn-Brooklyn
11215,11221,205073,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.75072998,0.48818001,83835,0.077660002,0.73904997,0.071910001,0.0048500001,12.2311261685943,Brooklyn-Brooklyn
11215,11222,353893,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,1.10111,0.24015,36492,0.075759999,0.67514002,0.080239996,0.00538,12.776752712248,Brooklyn-Brooklyn
11215,11223,95954,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.82950997,0.23672999,81789,0.097560003,0.91034001,0.037160002,0.0057600001,11.4716346105523,Brooklyn-Brooklyn
11215,11224,114115,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.77038002,0.32268,46707,0.075709999,0.94862002,0.032559998,0.0054500001,11.6449707538894,Brooklyn-Brooklyn
11215,11225,300993,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.87625003,0.37074,58882,0.07824,0.77099001,0.088009998,0.00997,12.6148456099775,Brooklyn-Brooklyn
11215,11226,224916,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.75531,0.31290001,100277,0.072329998,0.82736999,0.066229999,0.00391,12.3234867242414,Brooklyn-Brooklyn
11215,11228,190468,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.91706002,0.0029500001,44994,0.081720002,0.87285,0.050670002,0.0072400002,12.1572447306482,Brooklyn-Brooklyn
11215,11229,108934,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.92666,0.16892,83615,0.088940002,0.90487999,0.043930002,0.00397,11.5985066530604,Brooklyn-Brooklyn
11215,11230,137809,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.88208002,0.23476,89075,0.092660002,0.85626,0.059220001,0.0087799998,11.8336312038692,Brooklyn-Brooklyn
11215,11231,575697,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.79536998,0.53599,37845,0.07158,0.83582002,0.089230001,0.0096199997,13.2633384966263,Brooklyn-Brooklyn
11215,11232,338031,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.62026,0.54479003,27602,0.071610004,0.66487998,0.063560002,0.01567,12.73089584454,Brooklyn-Brooklyn
11215,11233,164846,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.74489999,0.34343001,76819,0.069009997,0.81471002,0.04851,0.0057199998,12.0127730499721,Brooklyn-Brooklyn
11215,11234,142889,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.8951,0.06095,95666,0.080169998,0.90807998,0.038860001,0.0076000001,11.869830382463,Brooklyn-Brooklyn
11215,11235,79232,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.94300997,0.18359999,78128,0.082489997,0.91005999,0.043340001,0.0074200002,11.2801481576877,Brooklyn-Brooklyn
11215,11236,98394,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.75795001,0.00136,100331,0.074110001,0.88485998,0.02307,0.0054199998,11.4967452687412,Brooklyn-Brooklyn
11215,11237,151111,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.65065002,0.61839002,49310,0.081160001,0.72342002,0.067160003,0.0021899999,11.9257765627117,Brooklyn-Brooklyn
11215,11238,567355,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,Brooklyn,0.90987003,0.50184,54540,0.07254,0.61817998,0.11198,0.0025599999,13.2487422516457,Brooklyn-Brooklyn
11216,10026,271504,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Harlem,0.74800003,0.39761999,39363,0.071170002,0.79121,0.070969999,0.0092099998,12.5117358343928,Brooklyn-Harlem
11216,10027,237721,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Harlem,0.78485,0.38608,64548,0.076480001,0.80201,0.077590004,0.021989999,12.3788572027045,Brooklyn-Harlem
11216,10029,173646,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Harlem,0.88010001,0.43557999,79597,0.073399998,0.87133002,0.0473,0.0057399999,12.0647797818928,Brooklyn-Harlem
11216,10030,273122,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Harlem,0.67477,0.33116999,29882,0.070330001,0.82393998,0.053180002,0.016349999,12.5176775221507,Brooklyn-Harlem
11216,10031,194750,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Harlem,0.74668002,0.31459999,60254,0.071039997,0.78671998,0.069849998,0.00654,12.179477098508,Brooklyn-Harlem
11216,10035,205345,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Harlem,0.72060001,0.39825001,35743,0.068190001,0.82261997,0.046080001,0.01853,12.2324516402566,Brooklyn-Harlem
11216,10037,291896,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Harlem,0.77882999,0.41824001,21139,0.067309998,0.81145,0.053289998,0.00019000001,12.5841562792971,Brooklyn-Harlem
11216,10039,263997,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Harlem,0.70666999,0.23648,27726,0.067460001,0.84428,0.03661,0.00060999999,12.4836968063422,Brooklyn-Harlem
11216,11201,339062,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.88002002,0.52332997,62823,0.076760001,0.61378002,0.07147,0.02798,12.7339412098043,Brooklyn-Brooklyn
11216,11203,604830,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.77604002,0.059870001,75451,0.074940003,0.83911997,0.03118,0.0084499996,13.3127043591476,Brooklyn-Brooklyn
11216,11205,632242,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.78127998,0.58508003,46064,0.074409999,0.76064998,0.079410002,0.0093599996,13.3570290929011,Brooklyn-Brooklyn
11216,11206,512259,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.73448998,0.51674002,88349,0.077950001,0.80877,0.063639998,0.0036200001,13.1465875876285,Brooklyn-Brooklyn
11216,11207,587820,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.71780998,0.39201,91972,0.067570001,0.84707999,0.030169999,0.0044300002,13.2841777587663,Brooklyn-Brooklyn
11216,11208,489190,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.66650999,0.17115,98660,0.07282,0.84635001,0.021910001,0.0050900001,13.1005082852424,Brooklyn-Brooklyn
11216,11209,96990,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.96572,0.15273,67809,0.07705,0.8757,0.0814,0.0070799999,11.4823734696757,Brooklyn-Brooklyn
11216,11210,370201,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.82625002,0.095210001,67040,0.077760004,0.82954001,0.040259998,0.01037,12.8218040815921,Brooklyn-Brooklyn
11216,11211,327623,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.95236999,0.43825999,102624,0.079460002,0.71789998,0.068659998,0.00367,12.6996218883509,Brooklyn-Brooklyn
11216,11212,810199,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.70480001,0.30224001,76527,0.068539999,0.90121001,0.018130001,0.00242,13.6050364097507,Brooklyn-Brooklyn
11216,11213,791380,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.78153998,0.2911,66295,0.076619998,0.85219997,0.061889999,0.0078600002,13.5815347995583,Brooklyn-Brooklyn
11216,11214,46656,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.79708999,0.35567999,92946,0.083509997,0.83881003,0.038309999,0.00321,10.7505782486091,Brooklyn-Brooklyn
11216,11215,329671,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,1.03,0.39353999,70156,0.07333,0.59446001,0.11368,0.0081599997,12.7058534997634,Brooklyn-Brooklyn
11216,11216,1474395,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,14.2037589723661,Brooklyn-Brooklyn
11216,11217,492917,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.83971,0.52686,41407,0.071249999,0.61962998,0.095579997,0.0091800001,13.1080981105903,Brooklyn-Brooklyn
11216,11218,245501,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.75493002,0.53125,74508,0.079020001,0.81849003,0.087789997,0.00346,12.411060372823,Brooklyn-Brooklyn
11216,11219,74543,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.70204002,0.35536999,90036,0.085479997,0.72267002,0.03579,0.0057199998,11.2191448340566,Brooklyn-Brooklyn
11216,11220,74543,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.60855001,0.49384001,95643,0.077079996,0.82143003,0.041839998,0.0056500002,11.2191448340566,Brooklyn-Brooklyn
11216,11221,574987,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.75072998,0.48818001,83835,0.077660002,0.73904997,0.071910001,0.0048500001,13.2621044499965,Brooklyn-Brooklyn
11216,11222,296098,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,1.10111,0.24015,36492,0.075759999,0.67514002,0.080239996,0.00538,12.5984491368466,Brooklyn-Brooklyn
11216,11223,81852,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.82950997,0.23672999,81789,0.097560003,0.91034001,0.037160002,0.0057600001,11.3126802345405,Brooklyn-Brooklyn
11216,11224,326092,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.77038002,0.32268,46707,0.075709999,0.94862002,0.032559998,0.0054500001,12.694937895739,Brooklyn-Brooklyn
11216,11225,622658,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.87625003,0.37074,58882,0.07824,0.77099001,0.088009998,0.00997,13.3417542963932,Brooklyn-Brooklyn
11216,11226,467736,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.75531,0.31290001,100277,0.072329998,0.82736999,0.066229999,0.00391,13.0556614511258,Brooklyn-Brooklyn
11216,11228,54108,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.91706002,0.0029500001,44994,0.081720002,0.87285,0.050670002,0.0072400002,10.8987558095937,Brooklyn-Brooklyn
11216,11229,111035,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.92666,0.16892,83615,0.088940002,0.90487999,0.043930002,0.00397,11.617609752037,Brooklyn-Brooklyn
11216,11230,116131,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.88208002,0.23476,89075,0.092660002,0.85626,0.059220001,0.0087799998,11.6624827541702,Brooklyn-Brooklyn
11216,11231,397313,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.79536998,0.53599,37845,0.07158,0.83582002,0.089230001,0.0096199997,12.8924821790374,Brooklyn-Brooklyn
11216,11232,143948,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.62026,0.54479003,27602,0.071610004,0.66487998,0.063560002,0.01567,11.8772143491596,Brooklyn-Brooklyn
11216,11233,890641,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.74489999,0.34343001,76819,0.069009997,0.81471002,0.04851,0.0057199998,13.6996978299763,Brooklyn-Brooklyn
11216,11234,324739,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.8951,0.06095,95666,0.080169998,0.90807998,0.038860001,0.0076000001,12.6907801411411,Brooklyn-Brooklyn
11216,11235,46269,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.94300997,0.18359999,78128,0.082489997,0.91005999,0.043340001,0.0074200002,10.742249081901,Brooklyn-Brooklyn
11216,11236,583579,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.75795001,0.00136,100331,0.074110001,0.88485998,0.02307,0.0054199998,13.2769368249956,Brooklyn-Brooklyn
11216,11237,197190,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.65065002,0.61839002,49310,0.081160001,0.72342002,0.067160003,0.0021899999,12.191928081164,Brooklyn-Brooklyn
11216,11238,712458,Brooklyn,0.81022,0.55247998,56308,0.075560004,0.71713001,0.10086,0.0081799999,Brooklyn,0.90987003,0.50184,54540,0.07254,0.61817998,0.11198,0.0025599999,13.4764776456096,Brooklyn-Brooklyn
11217,10026,244219,Brooklyn,0.83971,0.52686,41407,0.071249999,0.61962998,0.095579997,0.0091800001,Harlem,0.74800003,0.39761999,39363,0.071170002,0.79121,0.070969999,0.0092099998,12.405824737387,Brooklyn-Harlem
11217,10027,212989,Brooklyn,0.83971,0.52686,41407,0.071249999,0.61962998,0.095579997,0.0091800001,Harlem,0.78485,0.38608,64548,0.076480001,0.80201,0.077590004,0.021989999,12.2690004952326,Brooklyn-Harlem
11217,10029,161801,Brooklyn,0.83971,0.52686,41407,0.071249999,0.61962998,0.095579997,0.0091800001,Harlem,0.88010001,0.43557999,79597,0.073399998,0.87133002,0.0473,0.0057399999,11.9941286444696,Brooklyn-Harlem
11217,10030,204139,Brooklyn,0.83971,0.52686,41407,0.071249999,0.61962998,0.095579997,0.0091800001,Harlem,0.67477,0.33116999,29882,0.070330001,0.82393998,0.053180002,0.016349999,12.2265613119575,Brooklyn-Harlem
11217,10031,170081,Brooklyn,0.83971,0.52686,41407,0.071249999,0.61962998,0.095579997,0.0091800001,Harlem,0.74668002,0.31459999,60254,0.071039997,0.78671998,0.069849998,0.00654,12.0440359526788,Brooklyn-Harlem
11217,10035,156087,Brooklyn,0.83971,0.52686,41407,0.071249999,0.61962998,0.095579997,0.0091800001,Harlem,0.72060001,0.39825001,35743,0.068190001,0.82261997,0.046080001,0.01853,11.9581752297497,Brooklyn-Harlem
11217,10037,207558,Brooklyn,0.83971,0.52686,41407,0.071249999,0.61962998,0.095579997,0.0091800001,Harlem,0.77882999,0.41824001,21139,0.067309998,0.81145,0.053289998,0.00019000001,12.2431709155861,Brooklyn-Harlem
11217,10039,182743,Brooklyn,0.83971,0.52686,41407,0.071249999,0.61962998,0.095579997,0.0091800001,Harlem,0.70666999,0.23648,27726,0.067460001,0.84428,0.03661,0.00060999999,12.1158415453357,Brooklyn-Harlem
11217,11201,534063,Brooklyn,0.83971,0.52686,41407,0.071249999,0.61962998,0.095579997,0.0091800001,Brooklyn,0.88002002,0.52332997,62823,0.076760001,0.61378002,0.07147,0.02798,13.1882709609481,Brooklyn-Brooklyn
11217,11203,297803,Brooklyn,0.83971,0.52686,41407,0.071249999,0.61962998,0.095579997,0.0091800001,Brooklyn,0.77604002,0.059870001,75451,0.074940003,0.83911997,0.03118,0.0084499996,12.6041908309753,Brooklyn-Brooklyn
11217,11205,474358,Brooklyn,0.83971,0.52686,41407,0.071249999,0.61962998,0.095579997,0.0091800001,Brooklyn,0.78127998,0.58508003,46064,0.074409999,0.76064998,0.079410002,0.0093599996,13.069719697973,Brooklyn-Brooklyn
11217,11206,324086,Brooklyn,0.83971,0.52686,41407,0.071249999,0.61962998,0.095579997,0.0091800001,Brooklyn,0.73448998,0.51674002,88349,0.077950001,0.80877,0.063639998,0.0036200001,12.6887672772483,Brooklyn-Brooklyn
